Country,geo,Year,GDE Euro,FTE All,FTE Researcher,FTE Researcher Fem,geo_nan,SpendEff,LaborInt,FemShare,Res CAGR 2009_2021,Fem Res CAGR 2009_2021,SpendEff CAGR 2009_2021,FemShare CAGR 2009_2021
Estonia,EE,2008-01-01,66.008,1340.0,870.0,346.0,in,0.07587126436781608,13.18022057932372,1.1625615763546797,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2008-01-01,66.008,1340.0,870.0,668.0,in,0.07587126436781608,13.18022057932372,1.1625615763546797,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2008-01-01,66.008,1340.0,870.0,870.0,in,0.07587126436781608,13.18022057932372,1.1625615763546797,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2008-01-01,66.008,1340.0,870.0,1450.0,in,0.07587126436781608,13.18022057932372,1.1625615763546797,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2008-01-01,66.008,1340.0,870.0,1340.0,in,0.07587126436781608,13.18022057932372,1.1625615763546797,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2008-01-01,66.008,1340.0,870.0,2226.0,in,0.07587126436781608,13.18022057932372,1.1625615763546797,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,273.3,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,451.0,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,732.0,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,969.1,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,1574.0,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,1430.7,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2009-01-01,65.85,1430.7,969.1,2344.0,in,0.06794964399958725,14.716780561883068,1.1459970222739801,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,282.0,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,444.0,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,771.0,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,917.4,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,1380.0,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,1470.8,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2010-01-01,70.404,1470.8,917.4,2303.0,in,0.07674296926095488,13.03050963013465,1.1785169267183657,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,334.5,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,520.0,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,829.0,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,1116.2,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,1519.0,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,1608.5,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2011-01-01,73.918,1608.5,1116.2,2324.0,in,0.06622289912202116,15.100516788874156,1.0560319451199223,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,315.8,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,464.0,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,650.0,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,1085.6,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,1509.0,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,1536.4,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2012-01-01,102.212,1536.4,1085.6,2115.0,in,0.09415254237288136,10.621062106210621,1.010080008421939,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,312.7,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,425.0,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,637.0,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,1013.9,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,1352.0,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,1556.5,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2013-01-01,93.468,1556.5,1013.9,2022.0,in,0.09218660617417891,10.847562802242479,1.0312513209248588,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,282.1,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,469.0,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,665.0,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,924.8,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,1531.0,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,1298.3,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2014-01-01,80.369,1298.3,924.8,2118.0,in,0.0869041955017301,11.506924311612686,1.1258341571922885,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,269.6,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,385.0,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,572.0,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,827.5,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,1238.0,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,1190.2,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2015-01-01,91.83,1190.2,827.5,1846.0,in,0.11097280966767373,9.011216378089948,1.0924989210185585,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,264.6,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,356.0,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,526.0,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,878.3,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,1194.0,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,1208.0,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2016-01-01,92.4,1208.0,878.3,1697.0,in,0.10520323351929863,9.505411255411257,0.9960638245962166,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,328.0,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,402.0,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,561.0,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,1138.4,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,1405.0,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,1419.7,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2017-01-01,90.89,1419.7,1138.4,1810.0,in,0.07984012649332398,12.525030256353833,0.8864697319546232,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,326.7,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,399.0,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,565.0,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,1080.0,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,1356.0,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,1376.4,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2018-01-01,101.3,1376.4,1080.0,1802.0,in,0.09379629629629628,10.661401776900297,0.9133730158730159,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,409.4,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,524.0,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,780.0,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,1333.9,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,1695.0,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,1792.8,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2019-01-01,150.09,1792.8,1333.9,2423.0,in,0.11251967913636707,8.887334266107,0.9593886883788677,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,448.6,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,579.0,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,729.0,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,1452.1,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,1929.0,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,1831.8,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2020-01-01,,1831.8,1452.1,2425.0,in,,,0.9242279654097021,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,415.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,500.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,696.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,1583.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,1948.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,2043.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2021-01-01,181.382,2043.0,1583.0,2496.0,in,0.11458117498420722,8.727437121654848,0.8736576121288693,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,416.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,493.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,776.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,1797.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,2163.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,2488.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2022-01-01,226.491,2488.0,1797.0,3142.0,in,0.12603839732888147,7.9340900962952166,0.8963351617775658,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Estonia,EE,2023-01-01,268.9,2836.0,1822.0,,in,0.14758507135016466,6.775753068055038,,0.03846832765477992,0.18547578793741315,0.0410122804272095,-0.020656120412326895
Croatia,HR,2005-01-01,63.479,1128.5,262.4,88.5,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2005-01-01,63.479,1128.5,262.4,105.0,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2005-01-01,63.479,1128.5,262.4,430.0,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2005-01-01,63.479,1128.5,262.4,262.4,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2005-01-01,63.479,1128.5,262.4,357.0,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2005-01-01,63.479,1128.5,262.4,1128.5,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2005-01-01,63.479,1128.5,262.4,1313.0,in,0.24191692073170726,4.133650498590086,2.0058797909407664,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,85.1,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,94.0,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,416.0,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,299.2,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,346.0,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,1163.7,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2006-01-01,53.034,1163.7,299.2,1276.0,in,0.17725267379679144,5.641663838292416,1.7570664629488157,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,117.7,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,125.0,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,468.0,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,363.9,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,407.0,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,1161.2,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2007-01-01,87.017,1161.2,363.9,1274.0,in,0.2391233855454795,4.1819414597147695,1.5376280767871864,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,129.9,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,143.0,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,447.0,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,469.0,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,527.0,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,1190.8,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2008-01-01,92.588,1190.8,469.0,1348.0,in,0.19741577825159912,5.065451246381822,1.2959792872372828,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2009-01-01,85.845,1579.4,680.6,238.0,in,0.12613135468704087,7.928242763119575,1.2579236807858614,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2009-01-01,85.845,1579.4,680.6,260.0,in,0.12613135468704087,7.928242763119575,1.2579236807858614,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2009-01-01,85.845,1579.4,680.6,642.0,in,0.12613135468704087,7.928242763119575,1.2579236807858614,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
Croatia,HR,2009-01-01,85.845,1579.4,680.6,680.6,in,0.12613135468704087,7.928242763119575,1.2579236807858614,0.05726354578990045,0.2646649356563062,0.0025856196422957556,0.01525005170201621
